,res_unit,com_unit,tot_unit,land_sqft,tot_sqft,price,age_when_sold,neighb_category
2393,2,0,2,2860,1384,259000,116,1.0
2394,2,0,2,2100,2245,360000,46,1.0
2395,2,0,2,1900,1710,281000,105,1.0
2396,2,0,2,3813,2518,540000,90,1.0
2397,2,0,2,2450,2425,570000,80,1.0
2398,2,0,2,2500,2440,600000,90,1.0
2399,2,0,2,2500,2440,360000,90,1.0
2400,2,0,2,2500,2440,555000,90,1.0
2401,2,0,2,2740,2056,360500,85,1.0
2402,2,0,2,2411,1824,265000,66,1.0
2403,2,0,2,1800,1404,300000,65,1.0
2404,2,0,2,1900,1344,349000,90,1.0
2405,2,0,2,2188,1903,420000,75,1.0
2406,2,0,2,1980,2125,231000,65,1.0
2407,2,0,2,2735,2800,500000,56,1.0
2408,2,0,2,1970,1899,310000,70,1.0
2409,2,0,2,5471,3063,385000,85,1.0
2410,2,0,2,2725,1919,245000,85,1.0
2411,2,0,2,1970,1764,455800,66,1.0
2412,2,0,2,1970,1764,220000,65,1.0
2413,2,0,2,1970,1912,395200,65,1.0
2414,2,0,2,2644,1684,397500,90,1.0
2415,2,0,2,1751,1392,274500,65,1.0
2416,2,0,2,1751,1392,274500,65,1.0
2417,2,0,2,1751,1392,559529,65,1.0
2418,2,0,2,2188,1628,220000,90,1.0
2419,2,0,2,2735,2100,555000,11,1.0
2420,2,0,2,2735,2100,375180,11,1.0
2421,3,0,3,1756,2836,455000,40,1.0
2422,3,0,3,5000,3093,608000,105,1.0
2423,3,0,3,2500,1910,538000,95,1.0
2424,3,0,3,2500,1910,240000,95,1.0
2425,3,0,3,2500,2662,521000,114,1.0
2426,3,0,3,2500,2000,306000,114,1.0
2427,3,0,3,3658,3862,567000,105,1.0
2428,3,0,3,2650,2941,200000,100,1.0
2429,3,0,3,5713,2588,350844,116,1.0
2430,3,0,3,2079,1620,559000,55,1.0
2431,3,0,3,2885,1764,162500,90,1.0
2432,3,0,3,1895,3851,575000,5,1.0
2433,3,0,3,2608,2560,335000,95,1.0
2434,3,0,3,2608,2560,350000,95,1.0
2435,3,0,3,2550,2440,460000,91,1.0
2436,3,0,3,4042,3564,600000,95,1.0
2437,3,0,3,2725,3552,450000,12,1.0
2438,3,0,3,2725,3552,350000,12,1.0
2439,3,0,3,2755,2782,595000,50,1.0
2440,3,0,3,1800,2002,330000,105,1.0
2441,3,0,3,2663,2940,430000,90,1.0
2442,3,0,3,2203,2314,535000,10,1.0
2443,3,0,3,2577,3534,350000,114,1.0
2444,3,0,3,2850,2870,563500,55,1.0
2445,3,0,3,2860,2780,372500,100,1.0
2446,3,0,3,2337,2805,474900,66,1.0
2447,3,0,3,2854,2860,460000,65,1.0
2448,3,0,3,2856,1614,328500,91,1.0
2449,3,0,3,5842,3794,510000,115,1.0
2450,3,0,3,5730,1512,465000,105,1.0
2451,3,0,3,2591,3220,368000,9,1.0
2452,3,0,3,2856,3455,545000,90,1.0
2453,3,0,3,2462,3658,270000,90,1.0
2454,3,0,3,2860,3417,660000,8,1.0
2455,3,0,3,2856,3656,235000,114,1.0
2456,3,0,3,2860,2332,500000,85,1.0
2457,3,0,3,2500,2440,465000,96,1.0
2458,3,0,3,2500,2440,290000,60,1.0
2459,3,0,3,2725,2629,430000,96,1.0
2460,3,0,3,2735,2652,700000,90,1.0
2461,3,0,3,2719,2494,260000,115,1.0
2462,3,0,3,2735,1813,375000,90,1.0
2463,3,0,3,2036,3387,706100,10,1.0
2464,3,0,3,2008,3387,324000,10,1.0
2465,3,0,3,2735,3454,555350,80,1.0
2466,3,0,3,2644,2400,450000,90,1.0
2467,3,0,3,2626,2640,250000,90,1.0
2468,3,0,3,2500,2325,330000,105,1.0
2469,0,0,0,2625,680,75000,85,1.0
2470,4,0,4,4000,2576,565000,87,1.0
2471,4,0,4,1780,2058,327500,87,1.0
2472,9,0,9,1585,3129,850000,105,1.0
2473,6,0,6,2867,3528,550000,85,1.0
2474,4,0,4,2860,2800,190000,86,1.0
2475,6,0,6,2071,3453,10000,85,1.0
2476,4,0,4,3173,3360,437847,84,1.0
2477,3,1,4,3125,2835,795000,89,1.0
2478,4,1,5,1690,3630,475000,84,1.0
2479,0,1,1,1481,918,175000,65,1.0
2480,0,2,2,2513,984,450000,95,1.0
2481,0,4,4,3239,2500,1100000,85,1.0
2482,0,3,3,17176,1950,1989258,35,1.0
2483,0,1,1,4899,3075,535000,53,1.0
2484,1,0,1,2500,2766,500000,91,1.0
2485,1,0,1,2500,2010,517000,90,1.0
2486,1,0,1,2500,2150,435000,95,1.0
2487,1,0,1,2500,2126,360000,95,1.0
2488,1,1,2,2185,2400,307000,90,1.0
2489,1,0,1,1808,1782,500000,45,1.0
2490,1,0,1,2725,1608,400000,100,1.0
2491,1,0,1,2500,1760,450000,95,1.0
2492,1,0,1,6250,3102,720000,80,1.0
2493,1,0,1,4590,2259,525000,95,1.0
2494,1,0,1,2500,1596,400000,95,1.0
2495,1,0,1,2500,1932,499999,95,1.0
2496,1,0,1,3000,1786,405000,95,1.0
2497,1,0,1,2500,2016,400000,95,1.0
2498,1,0,1,2500,1748,475000,95,1.0
2499,1,0,1,2500,2060,186969,95,1.0
2500,1,0,1,2500,2760,450000,105,1.0
2501,1,0,1,3000,1224,397000,95,1.0
2502,1,0,1,2250,1729,389000,95,1.0
2503,2,0,2,3400,2300,532500,90,1.0
2504,2,0,2,2500,2420,435000,90,1.0
2505,2,0,2,4650,3060,415000,12,1.0
2506,2,0,2,2325,3060,415000,12,1.0
2507,2,0,2,3308,3654,500000,90,1.0
2508,2,0,2,2500,3367,525000,114,1.0
2509,2,0,2,5000,2952,565000,105,1.0
2510,2,1,3,2125,2825,630000,9,1.0
2511,2,0,2,2500,3060,545000,16,1.0
2512,2,0,2,2500,1506,405000,100,1.0
2513,2,0,2,1975,2601,493000,45,1.0
2514,2,0,2,2125,2988,591962,101,1.0
2515,2,0,2,4000,1272,400000,90,1.0
2516,2,0,2,3773,1690,506500,84,1.0
2517,2,0,2,4000,3888,675000,35,1.0
2518,2,0,2,2352,2145,510000,106,1.0
2519,2,0,2,3500,3744,585000,95,1.0
2520,2,0,2,3500,3837,442104,96,1.0
2521,2,0,2,3325,2210,540000,95,1.0
2522,2,0,2,5000,3072,575000,105,1.0
2523,2,0,2,2500,2696,458000,95,1.0
2524,2,0,2,13056,3690,668000,55,1.0
2525,3,0,3,5250,2696,475000,80,1.0
2526,3,0,3,2500,1850,500000,100,1.0
2527,4,0,4,2500,2646,577372,89,1.0
2528,1,0,1,1547,1428,758000,85,2.0
2529,1,0,1,1933,1660,778000,85,2.0
2530,1,1,2,1900,2090,1365000,84,2.0
2531,1,0,1,2417,1672,750000,85,2.0
2532,1,1,2,1725,2112,1470000,90,2.0
2533,1,1,2,1725,2112,1790000,84,2.0
2534,1,0,1,2469,1836,920000,76,2.0
2535,1,0,1,3625,1825,820000,90,2.0
2536,1,0,1,5810,1575,1850000,65,2.0
2537,1,1,2,3394,2288,1192000,95,2.0
2538,1,1,2,2013,1980,895000,105,2.0
2539,1,1,2,1198,1596,745000,90,2.0
2540,1,0,1,3867,1399,855000,80,2.0
2541,1,0,1,1760,992,620000,65,2.0
2542,1,0,1,1844,992,750000,65,2.0
2543,1,0,1,1795,1204,762000,85,2.0
2544,1,0,1,1511,992,650000,65,2.0
2545,1,1,2,1865,2982,860000,55,2.0
2546,1,0,1,1551,1320,675000,75,2.0
2547,1,0,1,1783,1120,610000,70,2.0
2548,2,0,2,2320,2160,980000,85,2.0
2549,2,0,2,2320,2160,750000,85,2.0
2550,2,0,2,2320,2160,970000,85,2.0
2551,2,0,2,2320,2160,855000,85,2.0
2552,2,0,2,2320,2160,855000,85,2.0
2553,2,0,2,2103,1622,840000,85,2.0
2554,2,0,2,2058,1492,769000,85,2.0
2555,2,0,2,3033,2480,1120075,86,2.0
2556,2,0,2,1933,2880,375000,95,2.0
2557,2,0,2,1933,3240,870000,114,2.0
2558,2,0,2,4833,2613,1480000,117,2.0
2559,2,0,2,5800,2986,1830000,114,2.0
2560,2,0,2,5800,3679,1580000,85,2.0
2561,2,1,3,1933,3740,940000,75,2.0
2562,2,1,3,1933,3740,60000,75,2.0
2563,2,1,3,1933,3740,5000,75,2.0
2564,2,1,3,1933,3740,50000,75,2.0
2565,2,0,2,2296,2160,1130000,75,2.0
2566,2,0,2,1998,2720,1030000,75,2.0
2567,2,0,2,1933,1496,499000,90,2.0
2568,2,0,2,1933,1456,182520,116,2.0
2569,2,0,2,2167,2208,825000,85,2.0
2570,2,1,3,1520,3800,740000,95,2.0
2571,2,0,2,4860,3550,1400000,116,2.0
2572,2,0,2,3867,2264,850000,90,2.0
2573,2,0,2,2078,1802,810000,80,2.0
2574,2,0,2,2128,2709,1150000,65,2.0
2575,2,0,2,1933,2048,945000,80,2.0
2576,2,0,2,1933,2048,833000,80,2.0
2577,2,0,2,2060,2620,775000,66,2.0
2578,2,0,2,2275,1668,820000,65,2.0
2579,2,0,2,5633,2074,100000,95,2.0
2580,2,0,2,1643,1464,625000,85,2.0
2581,2,0,2,5390,2872,825000,110,2.0
2582,2,0,2,1937,2620,950000,50,2.0
2583,2,0,2,1837,2123,615000,114,2.0
2584,2,0,2,5800,3326,1425000,105,2.0
2585,2,0,2,2707,3092,980000,55,2.0
2586,2,0,2,1740,1849,783000,65,2.0
2587,2,0,2,2256,2300,830000,65,2.0
2588,2,0,2,1920,2280,980000,55,2.0
2589,2,0,2,2328,2280,980000,55,2.0
2590,2,0,2,1758,1320,800000,65,2.0
2591,2,0,2,1820,1320,815000,65,2.0
2592,2,0,2,1802,1320,850000,65,2.0
2593,2,0,2,1690,1320,150000,65,2.0
2594,2,0,2,1800,1485,750000,75,2.0
2595,2,0,2,1933,1491,775000,75,2.0
2596,2,0,2,2127,1610,750000,75,2.0
2597,2,0,2,2134,1536,600000,75,2.0
2598,2,0,2,2002,1652,700000,75,2.0
2599,2,0,2,1547,1584,200000,75,2.0
2600,2,0,2,2160,1993,150000,70,2.0
2601,2,0,2,2090,1993,780000,70,2.0
2602,2,0,2,1520,1584,500000,70,2.0
2603,3,0,3,2167,1960,745000,116,2.0
2604,3,0,3,2094,2352,985000,96,2.0
2605,3,0,3,1837,2821,1280000,50,2.0
2606,3,0,3,1837,2821,1310000,50,2.0
2607,3,0,3,1837,2821,1323000,51,2.0
2608,3,0,3,2127,2722,1210000,46,2.0
2609,3,0,3,2900,3411,1500000,19,2.0
2610,3,0,3,2900,3166,1298000,45,2.0
2611,3,0,3,2500,2560,960000,110,2.0
2612,3,0,3,2708,2880,920000,95,2.0
2613,3,0,3,3867,2922,1350000,90,2.0
2614,3,0,3,2900,3085,1480000,45,2.0
2615,3,0,3,2900,3085,1480000,45,2.0
2616,3,0,3,2140,2620,955000,65,2.0
2617,3,0,3,2631,3105,1168000,115,2.0
2618,3,0,3,2900,2624,1190000,91,2.0
2619,3,0,3,1933,1860,825000,60,2.0
2620,3,0,3,1933,1860,850000,60,2.0
2621,4,0,4,2417,2702,1330000,93,2.0
2622,4,0,4,2433,3072,1380000,89,2.0
2623,3,1,4,2100,3276,992000,97,2.0
2624,4,1,5,2160,3300,1200000,92,2.0
2625,3,1,4,1327,2850,1223000,95,2.0
2626,0,2,2,1725,2112,1476000,93,2.0
2627,0,2,2,1610,1265,980000,95,2.0
2628,1,0,1,2000,1905,980000,80,2.0
2629,1,0,1,2442,1914,790000,90,2.0
2630,1,0,1,1667,1672,1140000,116,2.0
2631,1,0,1,2000,2348,1200000,101,2.0
2632,1,0,1,1620,1700,725000,100,2.0
2633,1,0,1,1575,1254,729000,90,2.0
2634,1,0,1,1400,1192,890000,91,2.0
2635,1,1,2,1900,2242,500000,84,2.0
2636,1,0,1,1600,1248,828000,95,2.0
2637,1,0,1,1800,1916,1070000,116,2.0
2638,1,0,1,1963,1400,899000,95,2.0
2639,1,0,1,1900,1400,785000,95,2.0
2640,1,0,1,1948,1216,616000,95,2.0
2641,1,0,1,1800,1831,835000,75,2.0
2642,1,0,1,1900,1470,870000,91,2.0
2643,1,0,1,1161,1216,775000,85,2.0
2644,1,0,1,1201,1024,709000,85,2.0
2645,1,0,1,1983,1938,740000,90,2.0
2646,1,0,1,2000,1938,972500,90,2.0
2647,1,0,1,1917,1938,790000,90,2.0
2648,1,0,1,1625,1232,960000,90,2.0
2649,1,0,1,2000,1650,900000,110,2.0
2650,1,0,1,2000,1650,965000,110,2.0
2651,1,0,1,929,1024,835000,90,2.0
2652,1,0,1,1700,1294,790880,90,2.0
2653,1,0,1,1500,1150,750000,70,2.0
2654,1,0,1,1352,1400,799000,90,2.0
2655,1,0,1,4500,2250,1060000,105,2.0
2656,1,0,1,4000,2214,1825000,114,2.0
2657,1,0,1,1967,1140,875000,90,2.0
2658,1,0,1,1717,1332,875000,90,2.0
2659,1,0,1,2000,1194,609000,95,2.0
2660,1,0,1,2350,2068,1295000,95,2.0
2661,1,0,1,2350,1692,1145000,95,2.0
2662,1,1,2,1573,2640,1340000,117,2.0
2663,1,0,1,1607,2640,1350000,116,2.0
2664,1,0,1,1933,1760,1300000,116,2.0
2665,1,0,1,2000,1768,969000,90,2.0
2666,1,0,1,5048,1996,1600000,100,2.0
2667,1,1,2,1753,1836,1175000,80,2.0
2668,1,1,2,2000,2658,775000,105,2.0
2669,1,0,1,2000,1720,835000,110,2.0
2670,1,0,1,2000,2172,516950,114,2.0
2671,1,0,1,2624,2074,1055000,96,2.0
2672,1,0,1,6560,3560,1850000,116,2.0
2673,1,0,1,3280,1685,960000,110,2.0
2674,1,0,1,2958,2286,600000,90,2.0
2675,1,0,1,1950,1596,525000,95,2.0
2676,1,0,1,2100,1666,980000,95,2.0
2677,1,0,1,2624,1700,1150000,90,2.0
2678,1,0,1,2296,1376,855000,91,2.0
2679,1,0,1,2296,1376,885000,90,2.0
2680,1,0,1,3553,2574,1300000,91,2.0
2681,1,0,1,3280,1895,1200000,90,2.0
2682,1,0,1,2000,1480,645000,95,2.0
2683,1,0,1,2000,1480,260000,95,2.0
2684,1,0,1,2000,1680,915000,116,2.0
2685,1,0,1,1950,1368,805000,101,2.0
2686,1,0,1,2187,1320,600000,90,2.0
2687,1,0,1,2187,1320,980000,90,2.0
2688,1,0,1,3280,1320,765000,90,2.0
2689,1,0,1,2250,1684,860000,90,2.0
2690,1,0,1,1950,1620,932500,90,2.0
2691,1,0,1,2622,1504,1100000,85,2.0
2692,1,0,1,2305,1344,1025000,90,2.0
2693,1,0,1,2305,1960,425000,90,2.0
2694,1,0,1,2296,1408,920000,95,2.0
2695,1,0,1,2387,2040,955000,90,2.0
2696,1,0,1,3500,1634,980000,90,2.0
2697,1,0,1,2358,2999,730000,91,2.0
2698,1,0,1,2000,2010,800000,100,2.0
2699,1,0,1,2952,1824,1350000,90,2.0
2700,1,0,1,3644,2549,1955000,95,2.0
2701,1,0,1,2187,1280,700000,105,2.0
2702,1,0,1,2000,2530,1080000,110,2.0
2703,1,0,1,2187,1328,815000,95,2.0
2704,1,0,1,4000,1588,1125000,90,2.0
2705,1,0,1,2100,1456,830000,100,2.0
2706,1,0,1,2100,1626,865000,95,2.0
2707,1,0,1,2000,1448,800000,91,2.0
2708,1,0,1,2000,1703,940000,90,2.0
2709,1,0,1,3550,1752,1180000,90,2.0
2710,1,0,1,3864,3034,1425000,95,2.0
2711,1,0,1,3864,3034,1250000,95,2.0
2712,1,0,1,2133,2516,800000,90,2.0
2713,1,1,2,1514,1596,825000,92,2.0
2714,1,1,2,1156,1596,825000,92,2.0
2715,1,0,1,2400,1560,960000,91,2.0
2716,1,0,1,2000,2040,807500,90,2.0
2717,1,0,1,3300,1854,950000,91,2.0
2718,1,0,1,2500,2066,1070000,85,2.0
2719,1,0,1,2100,1520,970000,90,2.0
2720,1,0,1,3000,1505,875000,75,2.0
2721,1,0,1,2000,1440,840000,75,2.0
2722,1,0,1,1384,943,570000,90,2.0
2723,1,0,1,2025,1312,815500,90,2.0
2724,1,0,1,2025,1312,975000,90,2.0
2725,1,0,1,2000,1440,820000,90,2.0
2726,1,0,1,1601,1749,857000,75,2.0
2727,1,0,1,1650,1761,980000,90,2.0
2728,1,0,1,1900,1248,905000,90,2.0
2729,1,0,1,2200,1342,815000,91,2.0
2730,1,0,1,2500,1408,1250000,91,2.0
2731,1,0,1,2000,2255,930000,90,2.0
2732,1,0,1,1012,1040,700000,116,2.0
2733,1,0,1,2500,1600,1077500,95,2.0
2734,1,0,1,5000,2520,1700000,90,2.0
2735,1,0,1,2500,1990,999000,90,2.0
2736,1,0,1,1072,1088,700000,90,2.0
2737,1,0,1,1938,1284,760000,80,2.0
2738,1,0,1,1800,1080,680000,114,2.0
2739,1,0,1,2500,1632,1100000,90,2.0
2740,1,0,1,966,1104,720000,86,2.0
2741,1,0,1,1960,1238,780000,105,2.0
2742,1,0,1,1125,1473,749000,65,2.0
2743,1,0,1,867,1260,670000,90,2.0
2744,1,0,1,980,980,549000,90,2.0
2745,1,0,1,980,980,610000,90,2.0
2746,1,0,1,1883,1410,710000,90,2.0
2747,1,1,2,1892,1410,374000,90,2.0
2748,1,0,1,1650,1680,710000,76,2.0
2749,1,0,1,2074,1554,855000,80,2.0
2750,1,0,1,1318,1782,885000,75,2.0
2751,1,0,1,2170,2072,755000,91,2.0
2752,1,0,1,1762,1384,754000,80,2.0
2753,2,0,2,2000,1905,950000,80,2.0
2754,2,0,2,1900,2622,1575000,50,2.0
2755,2,0,2,1762,2660,885000,105,2.0
2756,2,0,2,2000,3264,700000,116,2.0
2757,2,0,2,2000,3444,928000,117,2.0
2758,2,0,2,3100,2024,350000,95,2.0
2759,2,0,2,1606,2130,1160000,95,2.0
2760,2,0,2,2431,1620,860000,80,2.0
2761,2,0,2,1833,2076,933000,85,2.0
2762,2,0,2,2000,1440,760000,90,2.0
2763,2,0,2,1820,1260,705000,90,2.0
2764,2,0,2,2000,2128,885000,90,2.0
2765,2,0,2,2284,1872,650000,55,2.0
2766,2,0,2,2000,3120,935000,105,2.0
2767,2,0,2,2114,2540,950000,96,2.0
2768,2,0,2,2376,2616,700000,95,2.0
2769,2,0,2,2067,2360,1130000,85,2.0
2770,2,0,2,2092,2360,1465000,85,2.0
2771,2,0,2,1400,1192,748000,90,2.0
2772,2,0,2,1933,2172,990000,90,2.0
2773,2,0,2,1967,2172,700000,90,2.0
2774,2,0,2,2000,2080,1090000,90,2.0
2775,2,0,2,2325,2202,955000,90,2.0
2776,2,0,2,1957,992,843760,96,2.0
2777,2,0,2,1340,2868,1100000,4,2.0
2778,2,0,2,2700,2400,1450000,90,2.0
2779,2,0,2,2150,2344,970000,85,2.0
2780,2,0,2,1917,2147,818000,90,2.0
2781,2,0,2,2995,3770,1480000,116,2.0
2782,2,0,2,2000,2796,965000,105,2.0
2783,2,0,2,2000,2796,1479000,105,2.0
2784,2,0,2,2000,3212,1318000,90,2.0
2785,2,0,2,2000,3212,1322500,90,2.0
2786,2,0,2,2000,3135,950000,90,2.0
2787,2,0,2,2350,2432,1080000,90,2.0
2788,2,0,2,2322,3120,945000,105,2.0
2789,2,0,2,2250,1944,930000,111,2.0
2790,2,0,2,2250,1944,1210000,86,2.0
2791,2,0,2,2492,3600,1250000,90,2.0
2792,2,0,2,1700,1294,720000,90,2.0
2793,2,0,2,1722,2620,450000,90,2.0
2794,2,0,2,2000,2608,60000,95,2.0
2795,2,0,2,2000,3120,971500,90,2.0
2796,2,0,2,2000,2970,998000,110,2.0
2797,2,0,2,2000,2970,1028000,110,2.0
2798,2,0,2,2000,2970,1550000,110,2.0
2799,2,0,2,2850,1378,840000,95,2.0
2800,2,0,2,4000,1800,950000,90,2.0
2801,2,0,2,3400,2083,1330000,114,2.0
2802,2,0,2,2000,2280,280987,116,2.0
2803,2,1,3,1858,3300,900000,105,2.0
2804,2,0,2,1818,2108,958000,100,2.0
2805,2,0,2,1920,3120,835000,100,2.0
2806,2,0,2,1943,2400,1085000,105,2.0
2807,2,0,2,1943,2400,555750,105,2.0
2808,2,0,2,2400,2640,1450000,85,2.0
2809,2,0,2,1800,2272,810000,114,2.0
2810,2,0,2,1703,1400,996500,116,2.0
2811,2,0,2,2957,2168,1470000,116,2.0
2812,2,0,2,2970,2168,1050000,116,2.0
2813,2,0,2,2463,3300,935000,116,2.0
2814,2,1,3,1126,2888,1225000,84,2.0
2815,2,0,2,1863,2344,880000,105,2.0
2816,2,0,2,1863,2060,1200000,105,2.0
2817,2,0,2,2143,2650,1075000,110,2.0
2818,2,0,2,2000,2268,975000,115,2.0
2819,2,0,2,3553,2016,1285000,90,2.0
2820,2,0,2,2000,2380,935000,105,2.0
2821,2,1,3,2000,2862,1280000,117,2.0
2822,2,1,3,2000,2862,1099904,116,2.0
2823,2,1,3,2151,3547,1620000,84,2.0
2824,2,0,2,2000,2760,1400000,106,2.0
2825,2,0,2,2000,1680,980000,105,2.0
2826,2,0,2,2000,1680,950000,105,2.0
2827,2,0,2,3683,1884,1080000,80,2.0
2828,2,1,3,1440,2970,1250000,84,2.0
2829,2,0,2,2458,2680,1300000,96,2.0
2830,2,0,2,2384,2320,1020000,95,2.0
2831,2,0,2,6560,3341,1550000,95,2.0
2832,2,0,2,2000,2440,940000,90,2.0
2833,2,0,2,2000,3767,1250000,75,2.0
2834,2,0,2,2187,2400,975000,90,2.0
2835,2,0,2,2500,2128,1017231,86,2.0
2836,2,0,2,2496,2404,917341,90,2.0
2837,2,0,2,2450,2268,950000,90,2.0
2838,2,0,2,2150,1666,525802,95,2.0
2839,2,0,2,2631,2320,946972,95,2.0
2840,2,0,2,2300,2128,990000,95,2.0
2841,2,0,2,3000,1916,600000,75,2.0
2842,2,0,2,1755,1960,999500,110,2.0
2843,2,1,3,1527,2964,1450000,89,2.0
2844,2,1,3,1875,3300,1500000,94,2.0
2845,2,0,2,2500,2560,1320000,100,2.0
2846,2,0,2,1917,2170,927000,105,2.0
2847,2,0,2,2560,2200,1225000,95,2.0
2848,2,1,3,1900,3135,1500000,92,2.0
2849,2,0,2,2300,1981,1400000,90,2.0
2850,2,0,2,3000,3271,1280000,90,2.0
2851,2,0,2,2500,1840,965000,95,2.0
2852,2,0,2,2109,1782,969000,90,2.0
2853,2,0,2,1900,1350,895000,90,2.0
2854,2,0,2,1025,1350,940000,10,2.0
2855,2,0,2,2325,2304,890000,65,2.0
2856,2,0,2,950,1653,720000,85,2.0
2857,2,0,2,1731,1776,1150000,50,2.0
2858,2,0,2,2500,3000,1180000,91,2.0
2859,2,0,2,2000,2048,610666,114,2.0
2860,2,0,2,2000,2048,999990,114,2.0
2861,2,0,2,2300,2048,300000,90,2.0
2862,2,0,2,1991,2300,875000,80,2.0
2863,2,0,2,2667,2001,940000,76,2.0
2864,2,0,2,2000,2440,1300000,90,2.0
2865,2,0,2,2250,2200,1154500,90,2.0
2866,2,0,2,2000,1750,827321,90,2.0
2867,2,0,2,2759,1300,900000,116,2.0
2868,2,1,3,1700,3300,1060000,96,2.0
2869,2,0,2,2906,2040,990000,100,2.0
2870,2,0,2,2550,2280,1071932,90,2.0
2871,2,0,2,2037,2160,1055000,80,2.0
2872,2,0,2,2750,1368,375000,95,2.0
2873,2,0,2,2000,1640,860000,65,2.0
2874,2,0,2,2290,2080,905000,66,2.0
2875,2,0,2,4000,2126,1220000,100,2.0
2876,2,0,2,4000,2227,950000,105,2.0
2877,2,0,2,2217,1728,897500,90,2.0
2878,2,0,2,2200,1788,237500,80,2.0
2879,2,0,2,2170,2072,850000,90,2.0
2880,2,0,2,2170,2272,699000,90,2.0
2881,2,0,2,2170,2272,935000,90,2.0
2882,2,0,2,2553,2192,920000,80,2.0
2883,3,0,3,1843,2681,1244700,84,2.0
2884,3,0,3,2160,2880,1075000,116,2.0
2885,3,0,3,2000,2504,1345000,90,2.0
2886,3,0,3,1908,3042,1050000,105,2.0
2887,3,0,3,2000,2880,1185000,90,2.0
2888,3,0,3,2500,3120,1350000,90,2.0
2889,3,0,3,2000,2292,980000,90,2.0
2890,3,0,3,1959,2330,1175000,116,2.0
2891,3,0,3,2000,3030,1160000,95,2.0
2892,3,0,3,3125,2981,200000,100,2.0
2893,3,0,3,2052,2880,350000,80,2.0
2894,3,0,3,2037,1728,1200000,100,2.0
2895,4,0,4,2500,3198,1250000,84,2.0
2896,4,0,4,2675,3432,1150000,87,2.0
2897,2,1,3,1800,2340,600000,84,2.0
2898,1,1,2,1900,3372,500000,84,2.0
2899,1,2,3,1920,3300,900000,98,2.0
2900,0,3,3,1956,3356,1202147,100,2.0
2901,2,2,4,2150,3200,990000,84,2.0
2902,1,1,2,2145,2306,750000,99,2.0
2903,1,0,1,2000,1600,759000,116,2.0
2904,1,0,1,2171,1500,700000,116,2.0
2905,1,0,1,1375,1200,500000,116,2.0
2906,1,0,1,1600,2400,1375000,116,2.0
2907,1,0,1,3000,1400,995000,116,2.0
2908,1,0,1,1900,3420,945000,116,2.0
2909,1,0,1,1775,1863,655000,116,2.0
2910,1,0,1,2000,2160,810000,116,2.0
2911,1,0,1,2500,1440,575000,116,2.0
2912,1,0,1,2000,2400,615000,116,2.0
2913,1,0,1,2000,1575,1250000,116,2.0
2914,1,0,1,1875,2250,1063000,114,2.0
2915,1,0,1,1667,2001,596000,116,2.0
2916,1,0,1,2000,1236,320000,116,2.0
2917,1,0,1,2000,1236,205000,116,2.0
2918,1,0,1,2000,1240,122000,116,2.0
2919,1,0,1,1900,1382,999000,114,2.0
2920,1,0,1,1173,1368,750000,117,2.0
2921,1,1,2,2000,1920,750000,91,2.0
2922,1,0,1,2500,540,620000,116,2.0
2923,1,0,1,1800,1193,559500,114,2.0
2924,1,0,1,2500,850,983000,105,2.0
2925,1,0,1,1567,1584,178000,13,2.0
2926,1,1,2,1750,1760,900000,84,2.0
2927,1,0,1,2000,1200,456300,116,2.0
2928,1,0,1,1512,3004,50000,116,2.0
2929,1,0,1,2000,2160,575000,116,2.0
2930,1,0,1,1600,2280,610000,116,2.0
2931,1,0,1,1568,2972,950000,116,2.0
2932,1,0,1,2000,2700,1300000,114,2.0
2933,1,0,1,2000,2520,800000,116,2.0
2934,1,0,1,2000,2520,649525,116,2.0
2935,1,0,1,992,1752,950000,116,2.0
2936,1,0,1,2000,2400,1150000,105,2.0
2937,1,0,1,2000,2400,1850000,105,2.0
2938,1,0,1,2000,3200,1685000,116,2.0
2939,1,0,1,1750,3152,220000,116,2.0
2940,1,0,1,1850,2960,950000,116,2.0
2941,1,0,1,2000,3520,1600000,110,2.0
2942,1,1,2,1793,3480,1300000,105,2.0
2943,1,0,1,1667,1716,425000,110,2.0
2944,2,0,2,1500,2100,1250000,116,2.0
2945,2,0,2,1900,1880,67500,28,2.0
2946,2,0,2,1900,1880,538000,28,2.0
2947,2,0,2,2000,2160,200000,116,2.0
2948,2,0,2,2000,2100,880000,116,2.0
2949,2,0,2,1833,2091,900000,117,2.0
2950,2,0,2,2000,3120,760000,12,2.0
2951,2,0,2,1900,2280,405010,116,2.0
2952,2,0,2,1850,2220,747000,116,2.0
2953,2,0,2,1850,2220,930000,116,2.0
2954,2,0,2,1592,2001,775000,105,2.0
2955,2,0,2,1942,2622,375000,24,2.0
2956,2,0,2,1350,2662,830000,8,2.0
2957,2,1,3,1950,2340,850000,84,2.0
2958,2,0,2,1983,1824,785000,22,2.0
2959,2,0,2,1992,1872,750000,23,2.0
2960,2,0,2,2083,1916,589752,22,2.0
2961,2,0,2,1875,2532,700000,116,2.0
2962,2,0,2,1883,3388,955000,117,2.0
2963,2,0,2,1883,3388,20000,116,2.0
2964,2,0,2,1600,1920,1350000,116,2.0
2965,2,0,2,2017,2421,260000,116,2.0
2966,2,0,2,1600,2700,275000,116,2.0
2967,2,0,2,1615,1698,770000,22,2.0
2968,2,0,2,1950,2634,505000,116,2.0
